,Location,Parameter,Unit,Frequency,Date,Value
8648,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2015-02-28,2.0
8649,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2015-02-28,1.4
8650,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2015-02-28,0.36
8651,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-02-28,
8652,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2015-02-28,0.12
8653,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2015-02-28,64.0
8654,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2015-02-28,0.5
8655,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2015-02-28,62.0
8656,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2015-02-28,0.1
8657,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2015-02-28,0.5
8658,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2015-02-28,6.0
8659,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2015-02-28,0.00288
8660,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2015-02-28,46.0
8661,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2015-02-28,1.0
8662,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2015-02-28,1.0
8663,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2015-02-28,
8664,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2015-02-28,
8665,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2015-02-28,
8666,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2015-02-28,
8667,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2015-02-28,
8668,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2015-02-28,
8669,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2015-02-28,
8670,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2015-02-28,14.0
8671,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2015-02-28,6.8
8672,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2015-02-28,16.0
8673,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2015-02-28,1.4
8674,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2015-02-28,0.59
8675,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-02-28,
8676,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2015-02-28,0.15
8677,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2015-02-28,60.0
8678,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2015-02-28,0.5
8679,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2015-02-28,17.0
8680,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2015-02-28,0.1
8681,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2015-02-28,4.0
8682,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2015-02-28,3.0
8683,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2015-02-28,0.00288
8684,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2015-02-28,62.0
8685,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2015-02-28,1210.0
8686,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2015-02-28,1130.0
8687,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2015-02-28,
8688,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2015-02-28,
8689,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2015-02-28,
8690,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2015-02-28,
8691,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2015-02-28,
8692,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2015-02-28,
8693,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2015-02-28,
8694,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2015-02-28,9.0
8695,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2015-02-28,6.9
8696,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2015-02-28,29.0
8697,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2015-02-28,1.4
8698,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2015-02-28,1.5
8699,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-02-28,
8700,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2015-02-28,0.11
8701,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2015-02-28,40.0
8702,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2015-02-28,0.5
8703,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2015-02-28,1.0
8704,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2015-02-28,0.1
8705,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2015-02-28,0.5
8706,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2015-02-28,2.0
8707,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2015-02-28,0.00432
8708,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2015-02-28,68.0
8709,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2015-02-28,82.0
8710,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2015-02-28,55.0
8711,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2015-02-28,
8712,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2015-02-28,
8713,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2015-02-28,
8714,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2015-02-28,
8715,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2015-02-28,
8716,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2015-02-28,
8717,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2015-02-28,
8718,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2015-02-28,14.0
8719,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2015-02-28,7.2
8720,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2015-02-28,59.0
8721,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2015-02-28,1.4
8722,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2015-02-28,1.49
8723,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2015-02-28,
8724,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2015-02-28,0.6
8725,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2015-02-28,28.0
8726,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2015-02-28,0.5
8727,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2015-02-28,72.0
8728,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2015-02-28,0.1
8729,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2015-02-28,3.0
8730,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2015-02-28,33.0
8731,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2015-02-28,0.00432
8732,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2015-02-28,60.0
8733,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2015-02-28,195.0
8734,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2015-02-28,145.0
8735,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2015-02-28,
8736,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2015-02-28,
8737,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2015-02-28,
8738,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2015-02-28,
8739,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2015-02-28,
8740,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2015-02-28,
8741,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2015-02-28,
8742,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2015-02-28,10.0
8743,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2015-02-28,7.1
8744,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2015-02-28,16.0
8745,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2015-02-28,1.4
8746,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2015-02-28,0.43
8747,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-02-28,
8748,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2015-02-28,0.18
8749,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2015-02-28,20.0
8750,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2015-02-28,0.5
8751,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2015-02-28,69.0
8752,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2015-02-28,0.1
8753,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2015-02-28,6.0
8754,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2015-02-28,8.0
8755,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2015-02-28,0.0019149999999999998
8756,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2015-02-28,58.0
8757,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2015-02-28,220.0
8758,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2015-02-28,180.0
8759,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2015-02-28,
8760,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2015-05-31,
8761,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2015-05-31,
8762,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2015-05-31,
8763,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2015-05-31,
8764,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2015-05-31,
8765,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2015-05-31,
8766,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2015-05-31,11.0
8767,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2015-05-31,6.8
8768,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2015-05-31,23.0
8769,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2015-05-31,2.4
8770,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2015-05-31,0.39
8771,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-05-31,
8772,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2015-05-31,0.11
8773,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2015-05-31,72.0
8774,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2015-05-31,2.0
8775,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2015-05-31,105.0
8776,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2015-05-31,1.0
8777,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2015-05-31,4.0
8778,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2015-05-31,27.0
8779,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2015-05-31,0.2448
8780,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2015-05-31,16.0
8781,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2015-05-31,180.0
8782,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2015-05-31,245.0
8783,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2015-05-31,
8784,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2015-05-31,
8785,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2015-05-31,
8786,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2015-05-31,
8787,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2015-05-31,
8788,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2015-05-31,
8789,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2015-05-31,
8790,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2015-05-31,3.0
8791,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2015-05-31,6.8
8792,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2015-05-31,18.0
8793,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2015-05-31,1.4
8794,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2015-05-31,0.65
8795,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-05-31,
8796,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2015-05-31,0.22
8797,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2015-05-31,44.0
8798,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2015-05-31,2.0
8799,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2015-05-31,1.0
8800,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2015-05-31,1.0
8801,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2015-05-31,2.0
8802,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2015-05-31,0.5
8803,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2015-05-31,0.2448
8804,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2015-05-31,80.0
8805,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2015-05-31,50.0
8806,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2015-05-31,75.0
8807,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2015-05-31,
8808,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2015-05-31,
8809,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2015-05-31,
8810,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2015-05-31,
8811,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2015-05-31,
8812,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2015-05-31,
8813,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2015-05-31,
8814,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2015-05-31,6.0
8815,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2015-05-31,7.0
8816,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2015-05-31,1.0
8817,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2015-05-31,1.4
8818,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2015-05-31,1.06
8819,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-05-31,
8820,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2015-05-31,0.26
8821,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2015-05-31,56.0
8822,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2015-05-31,0.5
8823,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2015-05-31,8.0
8824,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2015-05-31,1.5
8825,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2015-05-31,0.8
8826,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2015-05-31,0.6
8827,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2015-05-31,0.00864
8828,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2015-05-31,58.0
8829,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2015-05-31,41.0
8830,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2015-05-31,33.0
8831,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2015-05-31,
8832,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2015-05-31,
8833,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2015-05-31,
8834,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2015-05-31,
8835,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2015-05-31,
8836,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2015-05-31,
8837,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2015-05-31,
8838,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2015-05-31,4.0
8839,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2015-05-31,7.7
8840,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2015-05-31,61.0
8841,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2015-05-31,8.9
8842,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2015-05-31,0.46
8843,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2015-05-31,
8844,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2015-05-31,0.47
8845,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2015-05-31,32.0
8846,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2015-05-31,2.0
8847,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2015-05-31,89.0
8848,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2015-05-31,0.1
8849,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2015-05-31,14.0
8850,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2015-05-31,13.0
8851,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2015-05-31,0.1902
8852,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2015-05-31,84.0
8853,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2015-05-31,350.0
8854,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2015-05-31,390.0
8855,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2015-05-31,
8856,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2015-05-31,
8857,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2015-05-31,
8858,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2015-05-31,
8859,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2015-05-31,
8860,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2015-05-31,
8861,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2015-05-31,
8862,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2015-05-31,6.0
8863,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2015-05-31,7.6
8864,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2015-05-31,6.0
8865,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2015-05-31,1.4
8866,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2015-05-31,0.7
8867,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-05-31,
8868,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2015-05-31,0.36
8869,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2015-05-31,16.0
8870,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2015-05-31,2.0
8871,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2015-05-31,5.0
8872,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2015-05-31,0.1
8873,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2015-05-31,3.0
8874,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2015-05-31,21.0
8875,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2015-05-31,0.8609
8876,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2015-05-31,38.0
8877,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2015-05-31,545.0
8878,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2015-05-31,610.0
8879,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2015-05-31,
8880,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2015-08-31,
8881,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2015-08-31,
8882,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2015-08-31,
8883,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2015-08-31,
8884,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2015-08-31,
8885,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2015-08-31,
8886,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2015-08-31,4.0
8887,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2015-08-31,6.8
8888,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2015-08-31,36.0
8889,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2015-08-31,1.4
8890,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2015-08-31,0.94
8891,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2015-08-31,
8892,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2015-08-31,0.11
8893,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2015-08-31,44.0
8894,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2015-08-31,0.5
8895,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2015-08-31,42.5
8896,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2015-08-31,0.1
8897,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2015-08-31,0.5
8898,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2015-08-31,11.0
8899,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2015-08-31,3.0
8900,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2015-08-31,150.0
8901,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2015-08-31,160.0
8902,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2015-08-31,103.0
8903,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2015-08-31,
8904,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2015-08-31,
8905,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2015-08-31,
8906,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2015-08-31,
8907,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2015-08-31,
8908,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2015-08-31,
